service_id,date,exception_type
053724L_05301_,20260827,1
053724L_05302_,20260827,1
053724L_05303_,20260827,1
053724L_05304_,20260827,1
053724L_05305_,20260827,1
054700L_05401_,20260827,1
054700L_05402_,20260827,1
055700L_05501_,20260827,1
055700L_05502_,20260827,1
056003L_05601_,20260827,1
057700L_05701_,20260827,1
057700L_05702_,20260827,1
058003L_05801_,20260827,1
059005L_05901_,20260827,1
059005L_059E1_,20260827,1
059005L_059E2_,20260827,1
060724L_06001_,20260827,1
060724L_06002_,20260827,1
060724L_06003_,20260827,1
060724L_06004_,20260827,1
060724L_06005_,20260827,1
0C1003L_0C1E1_,20260827,1
0C4008L_0C401_,20260827,1
0C4008L_0C402_,20260827,1
CI1724L_CI101_,20260827,1
CI1724L_CI102_,20260827,1
CI1724L_CI103_,20260827,1
CI1724L_CI104_,20260827,1
CI1724L_CI105_,20260827,1
CI1724L_CI106_,20260827,1
CI1724L_CI107_,20260827,1
CI2724L_CI201_,20260827,1
CI2724L_CI202_,20260827,1
CI2724L_CI203_,20260827,1
CI2724L_CI204_,20260827,1
CI2724L_CI205_,20260827,1
CI2724L_CI206_,20260827,1
CI2724L_CI207_,20260827,1
CI3725L_CI301_,20260827,1
CI3725L_CI302_,20260827,1
CI3725L_CI303_,20260827,1
CI3725L_CI304_,20260827,1
CI3725L_CI305_,20260827,1
CI3725L_CI306_,20260827,1
CI3725L_CI307_,20260827,1
CI3725L_CI308_,20260827,1
CI3725L_CI309_,20260827,1
CI3725L_CI3E1_,20260827,1
CI4725L_CI401_,20260827,1
CI4725L_CI402_,20260827,1
CI4725L_CI403_,20260827,1
CI4725L_CI404_,20260827,1
CI4725L_CI405_,20260827,1
CI4725L_CI406_,20260827,1
CI4725L_CI407_,20260827,1
CI4725L_CI408_,20260827,1
CI4725L_CI409_,20260827,1
CI4725L_CI410_,20260827,1
CI4725L_CI4E1_,20260827,1
MIC023L_MIC01_,20260827,1
MIC023L_MIC02_,20260827,1
MIC023L_MIC03_,20260827,1
MIC023L_MIC04_,20260827,1
MIC023L_MIC05_,20260827,1
TUR007L_TURE1_,20260827,1
TUR007L_TURE2_,20260827,1
TUR007L_TURE3_,20260827,1
TUR007L_TURE4_,20260827,1
TUR007L_TURE5_,20260827,1
TUR007L_TURE6_,20260827,1
021724L_02101_,20260828,1
021724L_02102_,20260828,1
021724L_02103_,20260828,1
021724L_02104_,20260828,1
021724L_02105_,20260828,1
021724L_02106_,20260828,1
021724L_02107_,20260828,1
021724L_02108_,20260828,1
021724L_02109_,20260828,1
021724L_02110_,20260828,1
021724L_02111_,20260828,1
021724L_02112_,20260828,1
021724L_02113_,20260828,1
021724L_021E1_,20260828,1
022781L_02201_,20260828,1
022781L_02202_,20260828,1
022781L_02203_,20260828,1
022781L_02204_,20260828,1
022781L_02205_,20260828,1
022781L_02206_,20260828,1
022781L_02207_,20260828,1
022781L_02208_,20260828,1
022781L_02209_,20260828,1
023724L_02301_,20260828,1
023724L_02302_,20260828,1
023724L_02303_,20260828,1
023724L_02304_,20260828,1
023724L_02305_,20260828,1
023724L_02306_,20260828,1
023724L_02307_,20260828,1
023724L_02308_,20260828,1
023724L_02309_,20260828,1
023724L_02310_,20260828,1
023724L_02311_,20260828,1
025718L_02501_,20260828,1
025718L_02502_,20260828,1
025718L_02503_,20260828,1
025718L_02504_,20260828,1
028002L_02801_,20260828,1
028002L_02802_,20260828,1
028002L_02803_,20260828,1
029725L_02901_,20260828,1
029725L_02902_,20260828,1
029725L_02903_,20260828,1
029725L_02904_,20260828,1
029725L_02905_,20260828,1
030725L_03001_,20260828,1
030725L_03002_,20260828,1
030725L_03003_,20260828,1
030725L_03004_,20260828,1
030725L_03005_,20260828,1
031724L_03101_,20260828,1
031724L_03102_,20260828,1
031724L_03103_,20260828,1
031724L_03104_,20260828,1
031724L_03105_,20260828,1
031724L_03106_,20260828,1
032725L_03201_,20260828,1
032725L_03202_,20260828,1
032725L_03203_,20260828,1
032725L_03204_,20260828,1
032725L_03205_,20260828,1
032725L_03206_,20260828,1
032725L_03207_,20260828,1
032725L_03208_,20260828,1
032725L_03209_,20260828,1
032725L_03210_,20260828,1
032725L_03211_,20260828,1
033725L_03301_,20260828,1
033725L_03302_,20260828,1
033725L_03303_,20260828,1
033725L_03304_,20260828,1
033725L_03305_,20260828,1
033725L_03306_,20260828,1
033725L_03307_,20260828,1
033725L_03308_,20260828,1
033725L_03309_,20260828,1
033725L_03310_,20260828,1
033725L_03311_,20260828,1
033725L_03312_,20260828,1
033725L_03313_,20260828,1
034726L_03401_,20260828,1
034726L_03402_,20260828,1
034726L_03403_,20260828,1
034726L_03404_,20260828,1
034726L_03405_,20260828,1
034726L_03406_,20260828,1
034726L_03407_,20260828,1
034726L_03408_,20260828,1
034726L_03409_,20260828,1
034726L_03410_,20260828,1
035781L_03501_,20260828,1
035781L_03502_,20260828,1
035781L_03503_,20260828,1
035781L_03504_,20260828,1
035781L_03505_,20260828,1
035781L_03506_,20260828,1
035781L_03507_,20260828,1
035781L_03508_,20260828,1
035781L_03509_,20260828,1
035781L_03510_,20260828,1
035781L_03511_,20260828,1
035781L_03512_,20260828,1
035781L_03513_,20260828,1
035781L_035E1_,20260828,1
036725L_03601_,20260828,1
036725L_03602_,20260828,1
036725L_03603_,20260828,1
036725L_03604_,20260828,1
036725L_03605_,20260828,1
036725L_03606_,20260828,1
036725L_03607_,20260828,1
036725L_03608_,20260828,1
036725L_03609_,20260828,1
036725L_036E1_,20260828,1
038725L_03801_,20260828,1
038725L_03802_,20260828,1
038725L_03803_,20260828,1
038725L_03804_,20260828,1
038725L_03805_,20260828,1
038725L_03806_,20260828,1
038725L_03807_,20260828,1
038725L_03808_,20260828,1
038725L_03809_,20260828,1
038725L_03810_,20260828,1
038725L_03811_,20260828,1
038725L_03812_,20260828,1
038725L_03813_,20260828,1
038725L_038E1_,20260828,1
039724L_03901_,20260828,1
039724L_03902_,20260828,1
039724L_03903_,20260828,1
039724L_03904_,20260828,1
039724L_03905_,20260828,1
039724L_03906_,20260828,1
039724L_03907_,20260828,1
039724L_03908_,20260828,1
039724L_03909_,20260828,1
039724L_03910_,20260828,1
039724L_03911_,20260828,1
039724L_03912_,20260828,1
040724L_04001_,20260828,1
040724L_04002_,20260828,1
040724L_04003_,20260828,1
040724L_04004_,20260828,1
040724L_04005_,20260828,1
040724L_04006_,20260828,1
041781L_04101_,20260828,1
041781L_04102_,20260828,1
041781L_04103_,20260828,1
042724L_04201_,20260828,1
042724L_04202_,20260828,1
042724L_04203_,20260828,1
042724L_04204_,20260828,1
042724L_04205_,20260828,1
042724L_04206_,20260828,1
042724L_04207_,20260828,1
042724L_04208_,20260828,1
042724L_04209_,20260828,1
042724L_04210_,20260828,1
042724L_04211_,20260828,1
042724L_04212_,20260828,1
042724L_04213_,20260828,1
043007L_04301_,20260828,1
044724L_04401_,20260828,1
044724L_04402_,20260828,1
044724L_04403_,20260828,1
044724L_04404_,20260828,1
044724L_04405_,20260828,1
050003L_05001_,20260828,1
050003L_05002_,20260828,1
050003L_05003_,20260828,1
050003L_050E1_,20260828,1
050003L_050E2_,20260828,1
051007L_05101_,20260828,1
051007L_05102_,20260828,1
051007L_05103_,20260828,1
051007L_05104_,20260828,1
051007L_05105_,20260828,1
051007L_05106_,20260828,1
052724L_05201_,20260828,1
052724L_05202_,20260828,1
052724L_05203_,20260828,1
052724L_05204_,20260828,1
052724L_05205_,20260828,1
053724L_05301_,20260828,1
053724L_05302_,20260828,1
053724L_05303_,20260828,1
053724L_05304_,20260828,1
053724L_05305_,20260828,1
054700L_05401_,20260828,1
054700L_05402_,20260828,1
055700L_05501_,20260828,1
055700L_05502_,20260828,1
056003L_05601_,20260828,1
057700L_05701_,20260828,1
057700L_05702_,20260828,1
058003L_05801_,20260828,1
059005L_05901_,20260828,1
059005L_059E1_,20260828,1
059005L_059E2_,20260828,1
060724L_06001_,20260828,1
060724L_06002_,20260828,1
060724L_06003_,20260828,1
060724L_06004_,20260828,1
060724L_06005_,20260828,1
0C1003L_0C1E1_,20260828,1
0C4009L_0C401_,20260828,1
0C4009L_0C402_,20260828,1
0C4009L_0C4E1_,20260828,1
0C4009L_0C4E2_,20260828,1
CI1724L_CI101_,20260828,1
CI1724L_CI102_,20260828,1
CI1724L_CI103_,20260828,1
CI1724L_CI104_,20260828,1
CI1724L_CI105_,20260828,1
CI1724L_CI106_,20260828,1
CI1724L_CI107_,20260828,1
CI2724L_CI201_,20260828,1
CI2724L_CI202_,20260828,1
CI2724L_CI203_,20260828,1
CI2724L_CI204_,20260828,1
CI2724L_CI205_,20260828,1
CI2724L_CI206_,20260828,1
CI2724L_CI207_,20260828,1
CI3725L_CI301_,20260828,1
CI3725L_CI302_,20260828,1
CI3725L_CI303_,20260828,1
CI3725L_CI304_,20260828,1
CI3725L_CI305_,20260828,1
CI3725L_CI306_,20260828,1
CI3725L_CI307_,20260828,1
CI3725L_CI308_,20260828,1
CI3725L_CI309_,20260828,1
CI3725L_CI3E1_,20260828,1
CI4725L_CI401_,20260828,1
CI4725L_CI402_,20260828,1
CI4725L_CI403_,20260828,1
CI4725L_CI404_,20260828,1
CI4725L_CI405_,20260828,1
CI4725L_CI406_,20260828,1
CI4725L_CI407_,20260828,1
CI4725L_CI408_,20260828,1
CI4725L_CI409_,20260828,1
CI4725L_CI410_,20260828,1
CI4725L_CI4E1_,20260828,1
MIC023L_MIC01_,20260828,1
MIC023L_MIC02_,20260828,1
MIC023L_MIC03_,20260828,1
MIC023L_MIC04_,20260828,1
MIC023L_MIC05_,20260828,1
TUM003L_TUM01_,20260828,1
TUR007L_TURE1_,20260828,1
TUR007L_TURE2_,20260828,1
TUR007L_TURE3_,20260828,1
TUR007L_TURE4_,20260828,1
TUR007L_TURE5_,20260828,1
TUR007L_TURE6_,20260828,1
021724S_02101_,20260829,1
021724S_02102_,20260829,1
021724S_02103_,20260829,1
021724S_02104_,20260829,1
021724S_02105_,20260829,1
021724S_02106_,20260829,1
021724S_02107_,20260829,1
021724S_021E1_,20260829,1
022781S_02201_,20260829,1
022781S_02202_,20260829,1
022781S_02203_,20260829,1
022781S_02204_,20260829,1
022781S_02205_,20260829,1
022781S_022E1_,20260829,1
023724S_02301_,20260829,1
023724S_02302_,20260829,1
023724S_02303_,20260829,1
023724S_02304_,20260829,1
023724S_02305_,20260829,1
023724S_02306_,20260829,1
023724S_02307_,20260829,1
023724S_02308_,20260829,1
025718S_02501_,20260829,1
025718S_02502_,20260829,1
025718S_02503_,20260829,1
028002S_02801_,20260829,1
028002S_02802_,20260829,1
028002S_02803_,20260829,1
029725S_02901_,20260829,1
029725S_02902_,20260829,1
029725S_02903_,20260829,1
029725S_029E1_,20260829,1
030725S_03001_,20260829,1
030725S_03002_,20260829,1
030725S_03003_,20260829,1
030725S_030E1_,20260829,1
031724S_03101_,20260829,1
031724S_03102_,20260829,1
031724S_03103_,20260829,1
031724S_03104_,20260829,1
031724S_03105_,20260829,1
031724S_031E1_,20260829,1
032725S_03201_,20260829,1
032725S_03202_,20260829,1
032725S_03203_,20260829,1
032725S_03204_,20260829,1
032725S_03205_,20260829,1
032725S_03206_,20260829,1
032725S_03207_,20260829,1
032725S_032E1_,20260829,1
033725S_03301_,20260829,1
033725S_03302_,20260829,1
033725S_03303_,20260829,1
033725S_03304_,20260829,1
033725S_03305_,20260829,1
033725S_03306_,20260829,1
033725S_03307_,20260829,1
033725S_033E1_,20260829,1
033725S_033E2_,20260829,1
034726S_03401_,20260829,1
034726S_03402_,20260829,1
034726S_03403_,20260829,1
034726S_03404_,20260829,1
034726S_03405_,20260829,1
034726S_03406_,20260829,1
034726S_03407_,20260829,1
034726S_03408_,20260829,1
034726S_034E1_,20260829,1
035781S_03501_,20260829,1
035781S_03502_,20260829,1
035781S_03503_,20260829,1
035781S_03504_,20260829,1
035781S_03505_,20260829,1
035781S_03506_,20260829,1
035781S_035E1_,20260829,1
035781S_035E2_,20260829,1
036725S_03601_,20260829,1
036725S_03602_,20260829,1
036725S_03603_,20260829,1
036725S_03604_,20260829,1
038725S_03801_,20260829,1
038725S_03802_,20260829,1
038725S_03803_,20260829,1
038725S_03804_,20260829,1
038725S_03805_,20260829,1
038725S_03806_,20260829,1
038725S_03807_,20260829,1
038725S_03808_,20260829,1
038725S_038E1_,20260829,1
039724S_03901_,20260829,1
039724S_03902_,20260829,1
039724S_03903_,20260829,1
039724S_03904_,20260829,1
039724S_03905_,20260829,1
039724S_03906_,20260829,1
039724S_039E1_,20260829,1
040724S_04001_,20260829,1
040724S_04002_,20260829,1
040724S_04003_,20260829,1
040724S_04004_,20260829,1
041781S_04101_,20260829,1
041781S_04102_,20260829,1
041781S_04103_,20260829,1
042724S_04201_,20260829,1
042724S_04202_,20260829,1
042724S_04203_,20260829,1
042724S_04204_,20260829,1
042724S_04205_,20260829,1
042724S_042E1_,20260829,1
043007S_04301_,20260829,1
044724S_04401_,20260829,1
044724S_04402_,20260829,1
044724S_04403_,20260829,1
050003S_05001_,20260829,1
050003S_05002_,20260829,1
050003S_05003_,20260829,1
051007S_05101_,20260829,1
051007S_05102_,20260829,1
051007S_05103_,20260829,1
051007S_05104_,20260829,1
052724S_05201_,20260829,1
052724S_05202_,20260829,1
052724S_05203_,20260829,1
052724S_05204_,20260829,1
053724S_05301_,20260829,1
053724S_05302_,20260829,1
053724S_05303_,20260829,1
053724S_053E1_,20260829,1
054700S_05401_,20260829,1
055700S_05501_,20260829,1
056003S_05601_,20260829,1
057700S_05701_,20260829,1
058003S_05801_,20260829,1
059005S_05901_,20260829,1
059005S_059E1_,20260829,1
060724S_06001_,20260829,1
060724S_06002_,20260829,1
060724S_06003_,20260829,1
0C1003S_0C1E1_,20260829,1
0C4008S_0C401_,20260829,1
0C4008S_0C402_,20260829,1
0C4008S_0C4E1_,20260829,1
0C4008S_0C4E2_,20260829,1
CI1724S_CI101_,20260829,1
CI1724S_CI102_,20260829,1
CI1724S_CI103_,20260829,1
CI1724S_CI104_,20260829,1
CI1724S_CI105_,20260829,1
CI1724S_CI106_,20260829,1
CI2724S_CI201_,20260829,1
CI2724S_CI202_,20260829,1
CI2724S_CI203_,20260829,1
CI2724S_CI204_,20260829,1
CI2724S_CI205_,20260829,1
CI2724S_CI206_,20260829,1
CI3725S_CI301_,20260829,1
CI3725S_CI302_,20260829,1
CI3725S_CI303_,20260829,1
CI3725S_CI304_,20260829,1
CI3725S_CI305_,20260829,1
CI3725S_CI3E1_,20260829,1
CI4725S_CI401_,20260829,1
CI4725S_CI402_,20260829,1
CI4725S_CI403_,20260829,1
CI4725S_CI404_,20260829,1
CI4725S_CI405_,20260829,1
CI4725S_CI4E1_,20260829,1
MIC023S_MIC01_,20260829,1
MIC023S_MIC02_,20260829,1
MIC023S_MIC03_,20260829,1
N01018S_N01E1_,20260829,1
N02018S_N02E1_,20260829,1
N02018S_N02E2_,20260829,1
N03018S_N03E1_,20260829,1
N03018S_N03E2_,20260829,1
N04018S_N04E1_,20260829,1
N04018S_N04E2_,20260829,1
N05018S_N05E1_,20260829,1
N06018S_N06E1_,20260829,1
N07018S_N07E1_,20260829,1
TUM003S_TUM01_,20260829,1
TUN003S_TUN01_,20260829,1
TUR007S_TURE1_,20260829,1
TUR007S_TURE2_,20260829,1
TUR007S_TURE3_,20260829,1
TUR007S_TURE4_,20260829,1
TUR007S_TURE5_,20260829,1
TUR007S_TURE6_,20260829,1
021724F_02101_,20260830,1
021724F_02102_,20260830,1
021724F_02103_,20260830,1
021724F_02104_,20260830,1
021724F_02105_,20260830,1
021724F_021E1_,20260830,1
021724F_021E2_,20260830,1
022781F_02201_,20260830,1
022781F_02202_,20260830,1
022781F_02203_,20260830,1
022781F_02204_,20260830,1
022781F_022E1_,20260830,1
023724F_02301_,20260830,1
023724F_02302_,20260830,1
023724F_02303_,20260830,1
023724F_02304_,20260830,1
023724F_02305_,20260830,1
023724F_02306_,20260830,1
023724F_023E1_,20260830,1
025718F_02501_,20260830,1
025718F_02502_,20260830,1
025718F_02503_,20260830,1
028002F_02801_,20260830,1
028002F_02802_,20260830,1
028002F_02803_,20260830,1
029725F_02901_,20260830,1
029725F_02902_,20260830,1
029725F_02903_,20260830,1
029725F_029E1_,20260830,1
030725F_03001_,20260830,1
030725F_03002_,20260830,1
030725F_03003_,20260830,1
030725F_030E1_,20260830,1
031724F_03101_,20260830,1
031724F_03102_,20260830,1
031724F_03103_,20260830,1
032725F_03201_,20260830,1
032725F_03202_,20260830,1
032725F_03203_,20260830,1
032725F_03204_,20260830,1
032725F_03205_,20260830,1
032725F_03206_,20260830,1
032725F_032E1_,20260830,1
032725F_032E2_,20260830,1
033725F_03301_,20260830,1
033725F_03302_,20260830,1
033725F_03303_,20260830,1
033725F_03304_,20260830,1
033725F_03305_,20260830,1
033725F_03306_,20260830,1
033725F_033E1_,20260830,1
034726F_03401_,20260830,1
034726F_03402_,20260830,1
034726F_03403_,20260830,1
034726F_03404_,20260830,1
034726F_03405_,20260830,1
034726F_03406_,20260830,1
034726F_03407_,20260830,1
034726F_034E1_,20260830,1
035781F_03501_,20260830,1
035781F_03502_,20260830,1
035781F_03503_,20260830,1
035781F_03504_,20260830,1
035781F_03505_,20260830,1
035781F_03506_,20260830,1
035781F_035E1_,20260830,1
036725F_03601_,20260830,1
036725F_03602_,20260830,1
036725F_03603_,20260830,1
036725F_03604_,20260830,1
038725F_03801_,20260830,1
038725F_03802_,20260830,1
038725F_03803_,20260830,1
038725F_03804_,20260830,1
038725F_03805_,20260830,1
038725F_03806_,20260830,1
038725F_03807_,20260830,1
039724F_03901_,20260830,1
039724F_03902_,20260830,1
039724F_03903_,20260830,1
039724F_03904_,20260830,1
039724F_039E1_,20260830,1
040724F_04001_,20260830,1
040724F_04002_,20260830,1
040724F_04003_,20260830,1
040724F_040E1_,20260830,1
041781F_04101_,20260830,1
041781F_04102_,20260830,1
041781F_041E1_,20260830,1
041781F_041E2_,20260830,1
042724F_04201_,20260830,1
042724F_04202_,20260830,1
042724F_04203_,20260830,1
042724F_04204_,20260830,1
042724F_04205_,20260830,1
042724F_042E1_,20260830,1
043007F_04301_,20260830,1
044724F_04401_,20260830,1
044724F_04402_,20260830,1
044724F_04403_,20260830,1
050003F_05001_,20260830,1
050003F_05002_,20260830,1
050003F_05003_,20260830,1
051008F_05101_,20260830,1
051008F_05102_,20260830,1
051008F_05103_,20260830,1
051008F_05104_,20260830,1
051008F_051E1_,20260830,1
051008F_051E2_,20260830,1
052724F_05201_,20260830,1
052724F_05202_,20260830,1
052724F_05203_,20260830,1
052724F_05204_,20260830,1
053724F_05301_,20260830,1
053724F_05302_,20260830,1
053724F_05303_,20260830,1
054700F_05401_,20260830,1
055700F_05501_,20260830,1
056003F_05601_,20260830,1
057700F_05701_,20260830,1
058003F_05801_,20260830,1
059005F_05901_,20260830,1
059005F_059E1_,20260830,1
060724F_06001_,20260830,1
060724F_06002_,20260830,1
060724F_06003_,20260830,1
0C1003F_0C1E1_,20260830,1
0C4008F_0C401_,20260830,1
CI1724F_CI101_,20260830,1
CI1724F_CI102_,20260830,1
CI1724F_CI103_,20260830,1
CI1724F_CI104_,20260830,1
CI1724F_CI105_,20260830,1
CI1724F_CI1E1_,20260830,1
CI1724F_CI1E2_,20260830,1
CI1724F_CI1E3_,20260830,1
CI1724F_CI1E4_,20260830,1
CI1724F_CI1E5_,20260830,1
CI2724F_CI201_,20260830,1
CI2724F_CI202_,20260830,1
CI2724F_CI203_,20260830,1
CI2724F_CI204_,20260830,1
CI2724F_CI205_,20260830,1
CI2724F_CI2E1_,20260830,1
CI2724F_CI2E2_,20260830,1
CI2724F_CI2E3_,20260830,1
CI2724F_CI2E4_,20260830,1
CI2724F_CI2E5_,20260830,1
CI3725F_CI301_,20260830,1
CI3725F_CI302_,20260830,1
CI3725F_CI303_,20260830,1
CI3725F_CI304_,20260830,1
CI4725F_CI401_,20260830,1
CI4725F_CI402_,20260830,1
CI4725F_CI403_,20260830,1
CI4725F_CI404_,20260830,1
CI4725F_CI4E1_,20260830,1
MIC023F_MIC01_,20260830,1
MIC023F_MIC02_,20260830,1
N01018F_N01E1_,20260830,1
N02018F_N02E1_,20260830,1
N02018F_N02E2_,20260830,1
N03018F_N03E1_,20260830,1
N03018F_N03E2_,20260830,1
N04018F_N04E1_,20260830,1
N04018F_N04E2_,20260830,1
N05018F_N05E1_,20260830,1
N06018F_N06E1_,20260830,1
N07018F_N07E1_,20260830,1
TUM003F_TUM01_,20260830,1
TUR007F_TURE1_,20260830,1
TUR007F_TURE2_,20260830,1
TUR007F_TURE3_,20260830,1
TUR007F_TURE4_,20260830,1
TUR007F_TURE5_,20260830,1
TUR007F_TURE6_,20260830,1
021724L_02101_,20260831,1
021724L_02102_,20260831,1
021724L_02103_,20260831,1
021724L_02104_,20260831,1
021724L_02105_,20260831,1
021724L_02106_,20260831,1
021724L_02107_,20260831,1
021724L_02108_,20260831,1
021724L_02109_,20260831,1
021724L_02110_,20260831,1
021724L_02111_,20260831,1
021724L_02112_,20260831,1
021724L_02113_,20260831,1
021724L_021E1_,20260831,1
022781L_02201_,20260831,1
022781L_02202_,20260831,1
022781L_02203_,20260831,1
022781L_02204_,20260831,1
022781L_02205_,20260831,1
022781L_02206_,20260831,1
022781L_02207_,20260831,1
022781L_02208_,20260831,1
022781L_02209_,20260831,1
023724L_02301_,20260831,1
023724L_02302_,20260831,1
023724L_02303_,20260831,1
023724L_02304_,20260831,1
023724L_02305_,20260831,1
023724L_02306_,20260831,1
023724L_02307_,20260831,1
023724L_02308_,20260831,1
023724L_02309_,20260831,1
023724L_02310_,20260831,1
023724L_02311_,20260831,1
025718L_02501_,20260831,1
025718L_02502_,20260831,1
025718L_02503_,20260831,1
025718L_02504_,20260831,1
028002L_02801_,20260831,1
028002L_02802_,20260831,1
028002L_02803_,20260831,1
029725L_02901_,20260831,1
029725L_02902_,20260831,1
029725L_02903_,20260831,1
029725L_02904_,20260831,1
029725L_02905_,20260831,1
030725L_03001_,20260831,1
030725L_03002_,20260831,1
030725L_03003_,20260831,1
030725L_03004_,20260831,1
030725L_03005_,20260831,1
031724L_03101_,20260831,1
031724L_03102_,20260831,1
031724L_03103_,20260831,1
031724L_03104_,20260831,1
031724L_03105_,20260831,1
031724L_03106_,20260831,1
032725L_03201_,20260831,1
032725L_03202_,20260831,1
032725L_03203_,20260831,1
032725L_03204_,20260831,1
032725L_03205_,20260831,1
032725L_03206_,20260831,1
032725L_03207_,20260831,1
032725L_03208_,20260831,1
032725L_03209_,20260831,1
032725L_03210_,20260831,1
032725L_03211_,20260831,1
033725L_03301_,20260831,1
033725L_03302_,20260831,1
033725L_03303_,20260831,1
033725L_03304_,20260831,1
033725L_03305_,20260831,1
033725L_03306_,20260831,1
033725L_03307_,20260831,1
033725L_03308_,20260831,1
033725L_03309_,20260831,1
033725L_03310_,20260831,1
033725L_03311_,20260831,1
033725L_03312_,20260831,1
033725L_03313_,20260831,1
034726L_03401_,20260831,1
034726L_03402_,20260831,1
034726L_03403_,20260831,1
034726L_03404_,20260831,1
034726L_03405_,20260831,1
034726L_03406_,20260831,1
034726L_03407_,20260831,1
034726L_03408_,20260831,1
034726L_03409_,20260831,1
034726L_03410_,20260831,1
035781L_03501_,20260831,1
035781L_03502_,20260831,1
035781L_03503_,20260831,1
035781L_03504_,20260831,1
035781L_03505_,20260831,1
035781L_03506_,20260831,1
035781L_03507_,20260831,1
035781L_03508_,20260831,1
035781L_03509_,20260831,1
035781L_03510_,20260831,1
035781L_03511_,20260831,1
035781L_03512_,20260831,1
035781L_03513_,20260831,1
035781L_035E1_,20260831,1
036725L_03601_,20260831,1
036725L_03602_,20260831,1
036725L_03603_,20260831,1
036725L_03604_,20260831,1
036725L_03605_,20260831,1
036725L_03606_,20260831,1
036725L_03607_,20260831,1
036725L_03608_,20260831,1
036725L_03609_,20260831,1
036725L_036E1_,20260831,1
038725L_03801_,20260831,1
038725L_03802_,20260831,1
038725L_03803_,20260831,1
038725L_03804_,20260831,1
038725L_03805_,20260831,1
038725L_03806_,20260831,1
038725L_03807_,20260831,1
038725L_03808_,20260831,1
038725L_03809_,20260831,1
038725L_03810_,20260831,1
038725L_03811_,20260831,1
038725L_03812_,20260831,1
038725L_03813_,20260831,1
038725L_038E1_,20260831,1
039724L_03901_,20260831,1
039724L_03902_,20260831,1
039724L_03903_,20260831,1
039724L_03904_,20260831,1
039724L_03905_,20260831,1
039724L_03906_,20260831,1
039724L_03907_,20260831,1
039724L_03908_,20260831,1
039724L_03909_,20260831,1
039724L_03910_,20260831,1
039724L_03911_,20260831,1
039724L_03912_,20260831,1
040724L_04001_,20260831,1
040724L_04002_,20260831,1
040724L_04003_,20260831,1
040724L_04004_,20260831,1
040724L_04005_,20260831,1
040724L_04006_,20260831,1
041781L_04101_,20260831,1
041781L_04102_,20260831,1
041781L_04103_,20260831,1
042724L_04201_,20260831,1
042724L_04202_,20260831,1
042724L_04203_,20260831,1
042724L_04204_,20260831,1
042724L_04205_,20260831,1
042724L_04206_,20260831,1
042724L_04207_,20260831,1
042724L_04208_,20260831,1
042724L_04209_,20260831,1
042724L_04210_,20260831,1
042724L_04211_,20260831,1
042724L_04212_,20260831,1
042724L_04213_,20260831,1
043007L_04301_,20260831,1
044724L_04401_,20260831,1
044724L_04402_,20260831,1
044724L_04403_,20260831,1
044724L_04404_,20260831,1
044724L_04405_,20260831,1
050003L_05001_,20260831,1
050003L_05002_,20260831,1
050003L_05003_,20260831,1
050003L_050E1_,20260831,1
050003L_050E2_,20260831,1
051007L_05101_,20260831,1
051007L_05102_,20260831,1
051007L_05103_,20260831,1
051007L_05104_,20260831,1
051007L_05105_,20260831,1
051007L_05106_,20260831,1
052724L_05201_,20260831,1
052724L_05202_,20260831,1
052724L_05203_,20260831,1
052724L_05204_,20260831,1
052724L_05205_,20260831,1
053724L_05301_,20260831,1
053724L_05302_,20260831,1
053724L_05303_,20260831,1
053724L_05304_,20260831,1
053724L_05305_,20260831,1
054700L_05401_,20260831,1
054700L_05402_,20260831,1
055700L_05501_,20260831,1
055700L_05502_,20260831,1
056003L_05601_,20260831,1
057700L_05701_,20260831,1
057700L_05702_,20260831,1
058003L_05801_,20260831,1
059005L_05901_,20260831,1
059005L_059E1_,20260831,1
059005L_059E2_,20260831,1
060724L_06001_,20260831,1
060724L_06002_,20260831,1
060724L_06003_,20260831,1
060724L_06004_,20260831,1
060724L_06005_,20260831,1
0C1003L_0C1E1_,20260831,1
0C4008L_0C401_,20260831,1
0C4008L_0C402_,20260831,1
CI1724L_CI101_,20260831,1
CI1724L_CI102_,20260831,1
CI1724L_CI103_,20260831,1
CI1724L_CI104_,20260831,1
CI1724L_CI105_,20260831,1
CI1724L_CI106_,20260831,1
CI1724L_CI107_,20260831,1
CI2724L_CI201_,20260831,1
CI2724L_CI202_,20260831,1
CI2724L_CI203_,20260831,1
CI2724L_CI204_,20260831,1
CI2724L_CI205_,20260831,1
CI2724L_CI206_,20260831,1
CI2724L_CI207_,20260831,1
CI3725L_CI301_,20260831,1
CI3725L_CI302_,20260831,1
CI3725L_CI303_,20260831,1
CI3725L_CI304_,20260831,1
CI3725L_CI305_,20260831,1
CI3725L_CI306_,20260831,1
CI3725L_CI307_,20260831,1
CI3725L_CI308_,20260831,1
CI3725L_CI309_,20260831,1
CI3725L_CI3E1_,20260831,1
CI4725L_CI401_,20260831,1
CI4725L_CI402_,20260831,1
CI4725L_CI403_,20260831,1
CI4725L_CI404_,20260831,1
CI4725L_CI405_,20260831,1
CI4725L_CI406_,20260831,1
CI4725L_CI407_,20260831,1
CI4725L_CI408_,20260831,1
CI4725L_CI409_,20260831,1
CI4725L_CI410_,20260831,1
CI4725L_CI4E1_,20260831,1
